# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,
# Thu Dec 12 19:17:15 2019,,,,,,
#,,,,,,
# User preference: *,,,,,,
#,,,,,,
# CONSTRAINT:  where (koi_disposition not like '%CANDIDATE%'),,,,,,
#,,,,,,
# COLUMN kepid:          KepID,,,,,,
# COLUMN koi_tce_plnt_num: TCE Planet Number,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days],,,,,,
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days],,,,,,
# COLUMN koi_time0bk:    Transit Epoch [BKJD],,,,,,
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD],,,,,,
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD],,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs],,,,,,
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs],,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,
# COLUMN kepoi_name:     KOI Name,,,,,,
#,,,,,,
kepid,koi_tce_plnt_num,koi_period,koi_time0bk,koi_duration,koi_disposition,kepoi_name
3966912,1,55.6639167,156.35017,23.546,FALSE POSITIVE,K01186.01
8394721,1,52.09081627,158.744665,8.6388,CONFIRMED,K00152.01
11607193,,7.1548608,266.04847,7.694,FALSE POSITIVE,K00983.01
10227501,1,2.002779769,261.95791,2.231,FALSE POSITIVE,K00985.01
2854698,1,8.18739443,260.86931,3.0472,CONFIRMED,K00986.01
2854698,2,76.0498163,161.71445,7.158,CONFIRMED,K00986.02
8559644,2,3.341799486,141.35472,2.9254,CONFIRMED,K00139.02
6032981,,3.3226948,134.444,3.568,FALSE POSITIVE,K01054.01
5866099,1,36.97708808,133.62681,4.737,FALSE POSITIVE,K01055.01
5964985,,1.851409163,133.17995,10.232,FALSE POSITIVE,K01056.01
6066416,1,1.303859704,134.21201,2.8239,FALSE POSITIVE,K01057.01
1996679,1,145.5624926,146.0588,5.4126,FALSE POSITIVE,K00147.01
2849805,1,3.749105745,135.10837,1.9826,CONFIRMED,K01116.01
3114811,1,11.08956602,141.76142,6.2877,CONFIRMED,K01117.01
3003992,1,7.24476126,139.10497,2.3145,FALSE POSITIVE,K01119.01
3554031,1,8.70798309,363.05638,2.4904,CONFIRMED,K01194.01
3554031,2,4.17634276,352.99674,2.335,CONFIRMED,K01194.03
8394721,3,27.40229859,133.6284,6.8491,CONFIRMED,K00152.02
7295235,1,3.179267286,261.841607,1.0246,CONFIRMED,K00987.01
2302548,1,10.38122447,268.02421,2.715,CONFIRMED,K00988.01
2302548,2,24.5709023,135.87209,3.587,CONFIRMED,K00988.02
10743597,,81.221876,184.26164,4.1135,FALSE POSITIVE,K00989.01
10743597,1,0.817026268,132.835239,2.0799,FALSE POSITIVE,K00989.02
9818381,1,3.024092505,132.4168573,2.8021,CONFIRMED,K00135.01
6124941,1,5.670155713,136.201739,0.9361,FALSE POSITIVE,K01058.01
6060203,1,1.022678654,133.45422,1.3712,CONFIRMED,K01059.01
5880320,1,12.10968709,140.21258,6.3461,CONFIRMED,K01060.01
5880320,2,4.75796103,137.69636,4.66,CONFIRMED,K01060.02
5880320,3,20.4972755,147.43894,8.536,CONFIRMED,K01060.03
3003992,2,13.55480534,139.81609,2.288,FALSE POSITIVE,K01119.02
6307537,1,29.74454668,172.386652,23.2842,FALSE POSITIVE,K01120.01
6359798,1,14.15402428,140.698466,4.47001,FALSE POSITIVE,K01121.01
6311681,1,0.844786082,134.216987,3.5289,FALSE POSITIVE,K01122.01
6365321,1,0.848483947,133.585301,1.4451,FALSE POSITIVE,K01123.01
6301035,1,11.99097576,143.28437,5.7401,FALSE POSITIVE,K01124.01
3859079,1,53.5292702,147.86464,5.668,CONFIRMED,K01199.01
3557493,,0.393726813,133.310396,2.95,FALSE POSITIVE,K01200.01
3444588,1,0.928310036,133.80358,1.1899,CONFIRMED,K01202.01
8394721,2,13.48457668,136.61808,5.0197,CONFIRMED,K00152.03
3962243,1,31.8841473,160.20696,6.122,CONFIRMED,K01203.01
10015516,,67.69213907,138.534171,51.349,FALSE POSITIVE,K00990.01
10154388,1,12.06222962,138.22229,2.0584,CONFIRMED,K00991.01
1432789,1,9.93146307,136.49128,5.678,CONFIRMED,K00992.01
1718189,1,21.85362905,144.32031,3.439,CONFIRMED,K00993.01
5880320,4,8.19345065,138.99617,5.234,CONFIRMED,K01060.04
5130369,1,19.97867,137.17061,10.168,FALSE POSITIVE,K00140.01
6037187,1,41.8059544,142.81919,6.057,CONFIRMED,K01061.01
6147122,1,15.45158184,142.21096,2.406,FALSE POSITIVE,K01062.01
8257407,1,89.69816853,176.3060152,5.5418,FALSE POSITIVE,K01063.01
8218274,1,1.187352427,133.465454,4.999,FALSE POSITIVE,K01064.01
3964562,1,3.012476582,135.259271,3.1424,FALSE POSITIVE,K00015.01
5735762,2,4.77800306,124.061465,2.7361,CONFIRMED,K00148.01
6292162,1,7.814839231,357.519981,3.0122,FALSE POSITIVE,K01125.01
6307521,1,29.7452499,157.38519,22.695,FALSE POSITIVE,K01126.01
6359320,1,5.32667299,357.12617,3.4045,CONFIRMED,K01127.01
3848972,1,0.741057213,131.947273,1.05299,FALSE POSITIVE,K01187.01
3860441,1,2.988085455,133.27252,3.68,FALSE POSITIVE,K01188.01
3765771,1,2.783883492,133.227846,2.4546,FALSE POSITIVE,K01189.01
3557341,1,0.393727296,178.587454,3.02,FALSE POSITIVE,K01190.01
1718189,2,13.0607936,137.63148,3.215,CONFIRMED,K00993.02
3858949,1,25.9518461,154.88212,14.581,FALSE POSITIVE,K00995.01
3858824,1,25.9518536,154.88278,14.755,FALSE POSITIVE,K00996.01
2157247,,5.68628739,135.89269,17.573,FALSE POSITIVE,K00997.01
7601633,1,15.66388695,147.395712,2.4775,FALSE POSITIVE,K00136.01
8242681,1,4.020628573,133.638478,4.4085,FALSE POSITIVE,K01065.01
8246781,1,185.0228822,273.185533,4.87326,FALSE POSITIVE,K01067.01
8264070,1,2.897432135,450.75739,3.1793,FALSE POSITIVE,K01068.01
8222813,1,8.70420525,357.55941,2.9385,CONFIRMED,K01069.01
6359320,2,8.1280933,358.68367,3.727,CONFIRMED,K01127.02
6362874,1,0.974868896,133.076265,1.6191,CONFIRMED,K01128.01
6272413,1,4.89721006,133.39852,1.812,CONFIRMED,K01129.01
8279765,1,2.757794163,135.232863,2.7644,FALSE POSITIVE,K01130.01
8330548,1,1.914158508,134.644919,3.2917,FALSE POSITIVE,K01132.01
3348082,1,3.98216698,135.52749,2.396,FALSE POSITIVE,K01196.01
3853673,1,0.643794198,133.984483,1.5662,FALSE POSITIVE,K01197.01
3447722,1,16.08832318,139.49184,5.731,CONFIRMED,K01198.01
3447722,3,10.30067919,142.74251,4.885,CONFIRMED,K01198.02
3447722,2,35.6757453,145.00717,7.381,CONFIRMED,K01198.03
1432214,1,161.7883271,214.039,5.31,FALSE POSITIVE,K00998.01
2165002,1,16.56806842,146.15285,4.2647,CONFIRMED,K00999.01
2165002,2,47.3329299,151.41614,2.708,CONFIRMED,K00999.02
2441728,1,0.856895349,133.67521,1.3078,FALSE POSITIVE,K01000.01
1871056,1,40.8065333,155.71586,13.135,CONFIRMED,K01001.01
8222813,2,2.46697039,354.93093,1.6345,CONFIRMED,K01069.02
8240904,1,6.61836309,360.36694,3.6813,CONFIRMED,K01070.01
8240904,2,107.7214092,354.19522,8.042,CONFIRMED,K01070.02
8374494,1,5.251916208,357.321883,4.9095,FALSE POSITIVE,K01133.01
5735762,1,9.673958488,125.339418,3.2641,CONFIRMED,K00148.02
8414907,1,100.3039228,277.0607,8.702,FALSE POSITIVE,K01134.01
8414907,2,200.6110335,456.84444,7.13,FALSE POSITIVE,K01134.02
8397446,1,0.986620248,448.5959,3.9722,FALSE POSITIVE,K01135.01
8386035,1,1.63484631,134.512115,6.11,FALSE POSITIVE,K01136.01
3962243,2,14.12847677,142.8971,3.685,CONFIRMED,K01203.02
3962243,3,48.6478543,172.1271,5.464,CONFIRMED,K01203.03
3438507,1,8.39842977,136.31152,6.344,CONFIRMED,K01204.01
3869014,1,8.63847391,139.94684,5.4566,CONFIRMED,K01205.01
1871056,2,140.10765,216.21749,18.503,CONFIRMED,K01001.02
1865042,1,3.4815917,132.98828,1.8069,CONFIRMED,K01002.01
2438502,1,8.360616221,172.264978,7.5385,FALSE POSITIVE,K01003.01
2309585,1,1.838514968,352.72266,2.7391,FALSE POSITIVE,K01004.01
5780460,1,35.61760233,197.03573,8.4559,CONFIRMED,K01005.01
8244190,1,1.09206833,133.19403,1.8596,FALSE POSITIVE,K01071.01
8229696,1,10.12805158,139.1159,3.517,CONFIRMED,K01072.01
8262210,1,1.613001111,178.52846,2.394,FALSE POSITIVE,K01073.01
10272640,1,3.770551475,357.11836,3.8077,CONFIRMED,K01074.01
10232123,1,1.343767797,133.275862,1.9405,FALSE POSITIVE,K01075.01
10223616,2,29.12436474,142.16154,3.4209,FALSE POSITIVE,K01076.01
8415745,1,31.82814583,366.704854,2.917,FALSE POSITIVE,K01138.01
8378634,1,3.629442796,134.70066,5.63,FALSE POSITIVE,K01139.01
8397675,1,0.553261874,133.446605,0.8875,FALSE POSITIVE,K01140.01
8346392,1,5.72812616,135.18066,2.0295,CONFIRMED,K01141.01
8288947,1,3.75574267,133.4333,2.2911,CONFIRMED,K01142.01
8312852,1,7.44042933,134.76331,2.991,FALSE POSITIVE,K01143.01
9480189,1,6.581477136,174.787814,3.0896,CONFIRMED,K00941.01
11974540,1,24.66919273,132.864236,7.03515,CONFIRMED,K00129.01
9480189,3,2.382652873,170.66626,1.8888,CONFIRMED,K00941.02
9480189,2,24.66461416,189.02031,2.8579,CONFIRMED,K00941.03
9512687,1,11.51517167,174.85855,2.006,CONFIRMED,K00942.01
8644288,2,7.641567589,135.407564,3.41018,CONFIRMED,K00137.01
5738346,1,30.6113932,374.6216,3.576,FALSE POSITIVE,K01006.01
1725016,1,7.40742502,355.49652,3.675,CONFIRMED,K01007.01
1722276,1,569.934135,248.94045,4.1904,FALSE POSITIVE,K01008.01
892772,1,5.09246539,357.53594,3.659,FALSE POSITIVE,K01009.01
1027438,,110.6157662,145.83537,5,FALSE POSITIVE,K01010.01
10268907,1,1.103971357,354.58216,0.926,FALSE POSITIVE,K01077.01
5446285,,10.91610834,133.009227,3.6496,CONFIRMED,K00142.01
10166274,1,3.353732008,134.869597,1.4598,CONFIRMED,K01078.01
10166274,2,6.877446033,132.08426,1.3692,CONFIRMED,K01078.02
10166274,3,28.46464804,158.03986,2.6657,CONFIRMED,K01078.03
10153827,,0.293630085,133.584241,2.3857,FALSE POSITIVE,K01079.01
5735762,3,42.89645024,146.0613,5.6897,CONFIRMED,K00148.03
8302450,1,2.44199803,134.57095,2.759,FALSE POSITIVE,K01144.01
8351704,1,7.09712124,136.34514,2.1059,CONFIRMED,K01146.01
8299955,1,2.6827683,134.25535,2.957,FALSE POSITIVE,K01147.01
9513865,1,3.601465336,171.99184,2.2753,CONFIRMED,K00943.01
9595686,1,3.108251172,170.244566,2.5048,FALSE POSITIVE,K00944.01
9661877,1,20.42720701,176.71737,3.447,FALSE POSITIVE,K00946.01
5728283,1,6.198273591,183.3731434,7.53837,FALSE POSITIVE,K01011.01
8127639,1,1.023471798,354.8182,2.3499,FALSE POSITIVE,K01012.01
6047498,1,0.51872711,133.676312,1.252,FALSE POSITIVE,K01013.01
8125580,1,17.31711739,142.36094,3.1518,CONFIRMED,K01014.01
8158127,1,9.42889884,140.1046,4.4481,CONFIRMED,K01015.01
10158990,1,1.096583368,133.61436,2.1188,FALSE POSITIVE,K01080.01
10141900,2,1.196548464,132.53363,1.2592,CONFIRMED,K01082.03
8410727,1,11.47609015,135.39622,5.046,CONFIRMED,K01148.01
8410727,2,25.2630467,134.18397,6.22,CONFIRMED,K01148.02
8349405,,7.1688266,136.23827,1.29,FALSE POSITIVE,K01149.01
8278371,1,0.677374687,133.94573,1.8361,CONFIRMED,K01150.01
8280511,1,10.43547031,134.82462,3.4167,CONFIRMED,K01151.01
8280511,2,7.41084314,135.75425,3.245,CONFIRMED,K01151.02
9710326,1,28.59914031,189.92667,3.6567,CONFIRMED,K00947.01
9761882,1,24.58716355,173.70572,3.984,CONFIRMED,K00948.01
5297298,1,34.19360031,155.2966351,5.41382,FALSE POSITIVE,K00130.01
9766437,1,12.53248222,170.76535,4.0168,CONFIRMED,K00949.01
9775938,1,13.19720694,171.545479,3.4872,CONFIRMED,K00951.01
8644288,1,14.85890852,128.154869,3.5252,CONFIRMED,K00137.02
8158127,2,4.08897299,135.76402,3.585,CONFIRMED,K01015.02
8176653,1,2.866680334,134.066374,1.1264,FALSE POSITIVE,K01016.01
8174625,1,17.44486016,141.6802,4.445,CONFIRMED,K01017.01
8183911,1,8.30697421,137.08254,2.76,FALSE POSITIVE,K01018.01
8179973,,2.49705175,135.3072596,3.79,FALSE POSITIVE,K01019.01
10157458,1,7.33685101,138.5829,3.548,CONFIRMED,K01083.01
4649305,1,22.65117451,140.337593,3.6895,FALSE POSITIVE,K00143.01
10148521,1,1.204274435,134.05838,1.3362,FALSE POSITIVE,K01084.01
10122255,1,27.6652847,144.8714,6.633,CONFIRMED,K01086.01
3124412,1,0.948950734,134.368152,4.0245,FALSE POSITIVE,K01087.01
3835670,1,14.55730897,145.095012,7.7643,CONFIRMED,K00149.01
10287248,1,4.722254104,178.243313,3.451,FALSE POSITIVE,K01152.01
10351767,1,0.635069939,134.0209283,2.07171,FALSE POSITIVE,K01153.01
10342041,1,0.933746515,133.387415,6.6522,FALSE POSITIVE,K01155.01
10514770,1,1.872421727,134.366162,1.5261,FALSE POSITIVE,K01156.01
9775938,2,33.6528474,147.8025,3.9616,CONFIRMED,K00951.02
9787239,1,5.90127815,171.40674,2.1979,CONFIRMED,K00952.01
9787239,3,8.75209691,170.63671,2.3742,CONFIRMED,K00952.02
9787239,2,22.78078241,155.20408,3.3002,CONFIRMED,K00952.03
9787239,4,2.896005211,133.61228,1.6776,CONFIRMED,K00952.04
9787239,5,0.742957911,133.27936,0.6688,CONFIRMED,K00952.05
2309719,1,54.35635067,164.070221,6.4345,FALSE POSITIVE,K01020.01
2558363,1,0.54624855,178.5614,2.0543,FALSE POSITIVE,K01021.01
2716853,1,18.82744023,196.19088,4.664,CONFIRMED,K01022.01
2445154,1,8.4120069,139.64745,3.923,FALSE POSITIVE,K01023.01
2715135,1,5.747711909,133.29939,1.8923,CONFIRMED,K01024.01
8644288,3,3.504691252,133.511941,1.9811,CONFIRMED,K00137.03
3113266,1,0.995861402,132.346819,1.1507,FALSE POSITIVE,K01088.01
3247268,1,86.67856052,175.597013,10.1289,CONFIRMED,K01089.01
3232859,1,8.387210055,138.903759,1.6477,FALSE POSITIVE,K01090.01
3098184,1,15.2384539,369.56902,19.292,FALSE POSITIVE,K01091.01
2720309,,0.413334492,133.212225,2.3808,FALSE POSITIVE,K01092.01
10342065,1,0.93374614,133.388153,6.551,FALSE POSITIVE,K01157.01
10352945,1,6.47179275,356.38477,6.788,FALSE POSITIVE,K01158.01
10330115,1,13.21409607,140.58492,3.5641,CONFIRMED,K01160.01
10426656,1,6.05729966,135.92756,3.7419,CONFIRMED,K01161.01
9820483,1,3.584101048,170.427829,2.7316,CONFIRMED,K00953.01
9941662,1,1.763587535,120.5659254,3.16877,CONFIRMED,K00013.01
7778437,1,5.014234733,133.174289,4.589,CONFIRMED,K00131.01
9823457,1,8.11528727,174.52257,3.211,CONFIRMED,K00954.01
9823457,2,36.9250409,174.22246,4.9381,CONFIRMED,K00954.02
2574201,1,37.4783492,157.31713,5.317,FALSE POSITIVE,K01025.01
2166206,1,8.09695764,140.74216,3.319,FALSE POSITIVE,K01028.01
2584163,1,14.5598556,135.95038,5.624,CONFIRMED,K01031.01
4180280,1,4.176254191,133.090415,3.6716,CONFIRMED,K00144.01
3239636,1,0.528755447,133.38227,5.714,FALSE POSITIVE,K01093.01
2721030,1,6.10027621,135.58656,4.7476,CONFIRMED,K01094.01
3340070,,10.9110487,142.52714,7.033,FALSE POSITIVE,K01097.01
7626506,1,8.408878137,134.006366,3.4967,CONFIRMED,K00150.01
10426656,2,10.93725572,136.98549,3.0822,CONFIRMED,K01161.02
10426656,3,2.97136658,134.38662,2.716,CONFIRMED,K01161.03
10528068,1,158.6850022,173.94993,11.5372,CONFIRMED,K01162.01
10468940,1,2.936527336,135.71829,1.771,CONFIRMED,K01163.01
9825625,1,7.03902016,175.73059,3.8633,CONFIRMED,K00955.01
9875711,1,8.360870704,175.64459,2.7144,CONFIRMED,K00956.01
7661409,1,3.14051153,178.4691,8.2806,FALSE POSITIVE,K00957.01
10002261,1,12.71379418,175.0725677,2.44093,FALSE POSITIVE,K00959.01
8176650,1,15.80110003,177.1533515,6.37505,FALSE POSITIVE,K00960.01
5899544,1,1.739428983,354.889074,2.4894,FALSE POSITIVE,K01034.01
5963222,1,1.217266418,133.328666,3.3208,FALSE POSITIVE,K01035.01
5982353,1,19.56309252,134.3548284,6.9547,FALSE POSITIVE,K01036.01
6205468,1,3.7228551,179.30315,12.8164,FALSE POSITIVE,K01037.01
8506766,1,48.93786896,140.76639,6.5868,FALSE POSITIVE,K00138.01
3240706,1,5.48990788,134.10438,4.02,FALSE POSITIVE,K01098.01
2853093,1,161.5278347,198.00137,3.6734,CONFIRMED,K01099.01
3228824,1,0.73093905,355.90306,2.8437,FALSE POSITIVE,K01100.01
3245969,1,11.39102358,137.70864,2.303,CONFIRMED,K01101.01
3231341,1,12.33343853,137.58782,6.221,CONFIRMED,K01102.01
10468940,2,8.01500821,134.8277,3.0137,CONFIRMED,K01163.02
10341831,1,0.933749941,133.38422,6.606,FALSE POSITIVE,K01164.01
10337517,2,4.29263699,134.80018,2.7,CONFIRMED,K01165.02
10485179,1,0.445275074,133.971372,2.276,FALSE POSITIVE,K01167.01
8561063,1,1.213770423,170.483645,0.5532,CONFIRMED,K00961.01
8561063,3,0.453287416,133.869741,0.4445,CONFIRMED,K00961.02
8892910,1,10.81013273,132.95157,4.4618,FALSE POSITIVE,K00132.01
8561063,2,1.865114193,133.792344,0.4279,CONFIRMED,K00961.03
10657664,1,3.273699006,171.2385098,3.07626,FALSE POSITIVE,K00964.01
3337351,1,7.047103499,175.03337,3.3208,FALSE POSITIVE,K00965.01
6153201,,0.530300102,354.985736,2.8502,FALSE POSITIVE,K01038.01
5802486,1,1.073917869,177.924088,2.4305,FALSE POSITIVE,K01039.01
5817553,1,4.206096814,136.44854,10.7381,FALSE POSITIVE,K01040.01
5982368,1,19.56313723,369.11182,6.8575,FALSE POSITIVE,K01041.01
5816811,1,2.227718792,134.452638,4.9699,FALSE POSITIVE,K01042.01
5816165,1,0.591914504,355.353791,1.0225,FALSE POSITIVE,K01043.01
7102227,1,36.7704935,164.29112,4.42,CONFIRMED,K01360.01
7102227,2,14.58932429,141.93498,2.4184,CONFIRMED,K01360.02
6960913,1,59.8780258,151.1847,4.8027,CONFIRMED,K01361.01
11122894,1,74.92768653,124.99266,4.74,CONFIRMED,K01426.02
11129738,1,2.613020421,133.11283,1.9588,CONFIRMED,K01427.01
11401182,1,0.927859786,133.905978,1.4279,CONFIRMED,K01428.01
11512246,3,7.10695741,138.32271,5.1462,CONFIRMED,K00168.03
6690082,1,2.1395563,133.65392,2.0678,CONFIRMED,K01240.01
6690082,2,4.807103254,134.640371,0.9393,CONFIRMED,K01240.02
6448890,1,21.4054422,147.08981,11.721,CONFIRMED,K01241.01
6448890,2,10.5007712,135.6479,14.522,CONFIRMED,K01241.02
10730034,1,2.633852528,134.56431,2.0206,CONFIRMED,K01305.01
10730034,2,6.18670882,136.63308,2.909,CONFIRMED,K01305.02
10858691,1,1.796320953,133.33662,1.9139,CONFIRMED,K01306.01
10858691,2,3.468073,136.00831,2.361,CONFIRMED,K01306.02
10858691,3,5.9142668,133.49193,2.661,CONFIRMED,K01306.03
8107380,1,14.00640392,142.20885,4.6919,CONFIRMED,K00162.01
6936909,1,3.546531809,134.90127,2.2746,CONFIRMED,K01363.01
6936909,2,5.70070626,132.69229,1.6408,CONFIRMED,K01363.02
6962977,3,20.8341497,186.03921,4.522,CONFIRMED,K01364.01
6962977,1,7.0556584,181.91205,3.0479,CONFIRMED,K01364.02
11176127,1,10.47548084,152.64165,2.3024,CONFIRMED,K01430.01
11176127,3,22.92886314,143.86271,2.0831,CONFIRMED,K01430.02
11176127,2,77.4740991,184.24533,4.168,CONFIRMED,K01430.03
11014932,1,6.88595222,138.40761,4.148,CONFIRMED,K01432.01
6677256,1,3.125814002,356.41184,1.7895,FALSE POSITIVE,K01243.01
8030148,1,5.660669429,137.416045,4.6483,CONFIRMED,K00155.01
6692833,1,10.80487163,134.09498,2.7215,FALSE POSITIVE,K01244.01
6693640,1,13.71938426,140.74483,5.5677,CONFIRMED,K01245.01
10858691,4,29.2214959,139.32807,4.014,CONFIRMED,K01306.04
10973814,1,44.8520997,172.46196,3.5729,CONFIRMED,K01307.01
10973814,2,20.34237838,137.6952,2.3351,CONFIRMED,K01307.02
6541920,4,118.3786735,287.28744,9.5574,CONFIRMED,K00157.05
10586208,1,23.58444746,145.95798,5.5545,CONFIRMED,K01308.01
6962977,2,11.97884409,178.96957,3.751,CONFIRMED,K01364.03
6962977,4,3.71545593,169.78318,2.558,CONFIRMED,K01364.04
6962977,5,2.58083264,171.56048,2.1729,CONFIRMED,K01364.05
7174351,1,1.487084251,133.97746,1.3233,FALSE POSITIVE,K01365.01
6932987,1,19.25404023,164.78424,4.6509,CONFIRMED,K01366.01
11014932,2,15.0549356,144.575,4.801,CONFIRMED,K01432.02
11014932,3,2.92721119,133.82725,2.545,CONFIRMED,K01432.03
11014932,4,38.2856338,143.2984,6.512,CONFIRMED,K01432.04
11288505,1,19.80787763,139.37983,3.453,CONFIRMED,K01433.01
11493431,1,2.343230566,133.20732,2.0424,CONFIRMED,K01434.01
8801343,1,2.73987398,134.5503077,4.15886,FALSE POSITIVE,K01247.01
8488878,1,5.801880653,357.453464,4.2608,FALSE POSITIVE,K01248.01
8560285,1,85.34092607,386.211642,10.6141,FALSE POSITIVE,K01249.01
8620565,1,0.782045734,134.0214,1.7945,FALSE POSITIVE,K01250.01
10854768,1,10.1171684,137.44489,4.6677,CONFIRMED,K01309.01
10964440,1,19.12947603,139.4353,3.9622,CONFIRMED,K01310.01
10963242,1,6.1469956,135.07385,3.3153,CONFIRMED,K01312.01
10785538,1,0.522457732,133.751976,0.8907,FALSE POSITIVE,K01313.01
6932987,2,54.1558384,172.36559,4.432,CONFIRMED,K01366.02
8191672,1,3.548465446,122.9014315,4.56904,CONFIRMED,K00018.01
6851425,1,11.1199028,139.753524,3.3759,CONFIRMED,K00163.01
6934291,1,0.567856484,134.063088,1.0258,CONFIRMED,K01367.01
7357531,1,251.0597249,230.027745,5.1095,FALSE POSITIVE,K01368.01
6185711,1,11.70219638,151.13414,2.6658,FALSE POSITIVE,K00169.01
11037335,1,40.7150498,146.56647,8.587,CONFIRMED,K01435.01
11037335,2,10.44635944,133.27821,2.749,CONFIRMED,K01435.02
11389771,1,2.508553286,135.0112,2.2664,CONFIRMED,K01436.01
11389771,2,13.75129636,144.61389,3.853,CONFIRMED,K01436.02
8737796,1,0.885747456,134.486834,4.4788,FALSE POSITIVE,K01252.01
8462258,1,3.611541977,357.25064,8.6068,FALSE POSITIVE,K01253.01
10925104,2,8.041347775,143.038292,2.6332,CONFIRMED,K00156.01
8454250,1,5.082722475,137.26075,5.9139,FALSE POSITIVE,K01254.01
8848271,1,9.991625291,137.447816,3.8552,FALSE POSITIVE,K01256.01
10585852,1,8.57504983,140.14063,8.653,CONFIRMED,K01314.01
6541920,6,10.30401132,138.50377,4.2246,CONFIRMED,K00157.06
4275739,1,2.171827838,355.083686,3.2205,FALSE POSITIVE,K01317.01
6924203,1,6.8833761,135.26522,2.2702,CONFIRMED,K01370.01
6878167,1,0.833980196,133.68304,1.756,FALSE POSITIVE,K01371.01
6880531,,69.62754202,176.3098622,11.07,FALSE POSITIVE,K01372.01
6863839,1,1.926353494,133.68077,2.5305,FALSE POSITIVE,K01373.01
7296086,1,0.890737359,134.56707,1.9257,FALSE POSITIVE,K01374.01
11389771,3,5.41908491,131.6422,2.3379,CONFIRMED,K01436.03
11193263,1,6.91134223,136.64878,5.6743,CONFIRMED,K01438.01
11027624,1,394.6249514,177.84534,24.108,CONFIRMED,K01439.01
11032227,1,7.19304935,136.05065,3.407,CONFIRMED,K01440.01
8751933,1,86.64764448,173.794641,4.2326,CONFIRMED,K01257.01
8630788,1,36.33750453,160.39806,7.06,CONFIRMED,K01258.01
8630788,2,14.64613058,136.5227,5.688,CONFIRMED,K01258.02
8823426,1,1.506507172,178.18515,4.5346,FALSE POSITIVE,K01259.01
4070376,1,1.634614356,133.96855,3.4422,FALSE POSITIVE,K01318.01
4078157,1,16.02501898,367.693328,3.8828,FALSE POSITIVE,K01319.01
4164994,1,10.50682978,360.082152,3.7769,CONFIRMED,K01320.01
4480676,1,0.711966971,134.223486,2.0221,FALSE POSITIVE,K01321.01
4079535,1,17.72724392,356.795528,4.1073,FALSE POSITIVE,K01322.01
6774826,1,7.13895376,184.24569,4.568,FALSE POSITIVE,K01376.01
5652237,1,4.4645454,132.31538,2.8823,FALSE POSITIVE,K00164.01
7211469,1,11.29689442,134.57233,4.623,CONFIRMED,K01377.01
7375795,1,19.30112039,133.35614,6.0752,FALSE POSITIVE,K01378.01
7255336,1,1.20320092,133.929836,1.9197,FALSE POSITIVE,K00019.01
7831264,1,5.968724048,137.158607,3.651,CONFIRMED,K00171.01
7802136,1,10.9802462,137.1376073,3.74464,FALSE POSITIVE,K01449.01
7532973,1,2.144632238,133.984128,6.2701,CONFIRMED,K01450.01
9632895,1,27.32204488,159.7472774,5.6716,FALSE POSITIVE,K01451.01
7449844,1,1.152216965,133.277861,2.2245,FALSE POSITIVE,K01452.01
8766222,1,5.2972293,177.95111,3.799,FALSE POSITIVE,K01260.01
8678594,1,133.460999,216.04334,11.4997,CONFIRMED,K01261.01
10925104,3,5.188563677,145.362252,2.3683,CONFIRMED,K00156.02
8703884,1,14.17098745,359.82956,3.4804,FALSE POSITIVE,K01262.01
8560840,1,31.9734169,133.86598,13.262,FALSE POSITIVE,K01263.01
4076098,1,3.990105908,355.840837,2.4108,CONFIRMED,K01323.01
4551328,1,0.52205862,133.138446,2.0847,FALSE POSITIVE,K01324.01
4282872,1,10.03538181,137.471481,3.4062,CONFIRMED,K01325.01
4639868,1,53.10094262,135.9717179,2.2868,FALSE POSITIVE,K01326.01
10555375,1,5.80181368,137.57807,4.119,FALSE POSITIVE,K00158.01
4372768,1,15.6402515,359.07991,6.222,FALSE POSITIVE,K01327.01
7375795,2,0.691666384,135.94927,1.9603,FALSE POSITIVE,K01378.02
7211221,1,5.62154315,136.89013,2.4143,CONFIRMED,K01379.01
7025526,1,1.074106954,133.84323,1.9797,FALSE POSITIVE,K01380.01
9451127,1,5.117401517,134.586518,4.3056,FALSE POSITIVE,K01381.01
9446824,1,4.20233673,179.533899,3.6973,FALSE POSITIVE,K01382.01
11356260,1,8.50698069,134.64421,2.938,CONFIRMED,K01441.01
11044770,1,15.60865244,144.29934,6.26,FALSE POSITIVE,K00170.01
11600889,1,0.669310092,134.131388,1.6274,CONFIRMED,K01442.01
11197126,1,4.494498254,134.77583,1.9742,FALSE POSITIVE,K01443.01
11043167,1,44.9306706,140.2077,6.539,CONFIRMED,K01444.01
8612847,1,14.13175309,142.26044,4.0136,CONFIRMED,K01264.01
8552583,1,1.061934816,133.84801,3.2551,FALSE POSITIVE,K01265.01
